,brand,category_code,product_code,price,event_type,shopping_time,coupon
17655747,xiaomi,electronics,smartphone,231.07,cart,5,Yes
19961884,rowenta,appliances,iron,51.46,cart,14,Yes
30021851,lg,electronics,tv,300.75,cart,13,Yes
989149,apple,electronics,smartphone,1205.05,cart,16,No
15323562,joie,kids,carriage,185.08,cart,14,Yes
16620428,samsung,electronics,smartphone,229.99,cart,11,No
2423463,apple,electronics,headphone,161.9,cart,22,Yes
6495964,apple,electronics,smartphone,975.56,cart,5,Yes
34053194,samsung,electronics,tablet,110.43,cart,12,Yes
29888291,haier,electronics,smartphone,77.2,cart,11,Yes
5375390,oppo,electronics,smartphone,179.28,cart,8,Yes
23484115,inoi,electronics,smartphone,38.35,cart,4,Yes
36410769,xiaomi,electronics,smartphone,189.97,cart,6,No
38011696,apple,electronics,smartphone,1680.71,cart,10,Yes
28251210,samsung,electronics,smartphone,284.14,cart,8,No
26647530,samsung,electronics,tv,463.05,cart,6,No
16347506,huter,construction,saw,115.81,cart,8,Yes
21326561,samsung,electronics,smartphone,131.64,cart,13,Yes
10186305,apple,electronics,smartphone,1086.0,cart,22,Yes
19566074,samsung,electronics,smartphone,217.94,cart,10,Yes
18987373,xiaomi,electronics,clocks,69.5,cart,3,Yes
35593689,canyon,electronics,headphone,12.84,cart,13,Yes
31188048,samsung,electronics,smartphone,215.93,cart,10,Yes
18024603,samsung,electronics,smartphone,145.12,cart,9,No
8306128,apple,electronics,smartphone,459.45,cart,13,No
37936010,xiaomi,electronics,smartphone,214.65,cart,9,Yes
23065616,samsung,electronics,smartphone,172.14,cart,16,Yes
3855756,samsung,electronics,smartphone,230.61,cart,6,Yes
27346794,zeta,computers,desktop,141.03,cart,15,Yes
35044004,beko,appliances,refrigerators,240.74,cart,6,No
27168163,huawei,electronics,smartphone,270.99,cart,13,No
25296550,apple,electronics,smartphone,1003.6,cart,8,Yes
20484650,samsung,electronics,smartphone,287.67,cart,2,No
35428691,samsung,electronics,smartphone,244.99,cart,11,Yes
6095407,samsung,electronics,smartphone,131.79,cart,17,Yes
12566394,samsung,electronics,smartphone,130.49,cart,16,No
10056410,samsung,electronics,smartphone,1151.92,cart,18,No
22173431,samsung,electronics,smartphone,129.99,cart,5,Yes
42252436,xiaomi,electronics,smartphone,189.97,cart,17,Yes
10426731,hp,computers,printer,131.83,cart,5,Yes
25882294,apple,electronics,smartphone,1540.65,cart,15,Yes
12031519,apple,electronics,headphone,161.87,cart,9,Yes
29899406,apple,electronics,headphone,160.17,cart,11,No
17962242,oppo,electronics,smartphone,179.85,cart,9,Yes
28061724,elenberg,appliances,microwave,48.88,cart,5,Yes
33947903,xiaomi,electronics,smartphone,189.97,cart,10,Yes
20250620,samsung,electronics,smartphone,172.17,cart,17,Yes
34326902,bosch,appliances,juicer,138.82,cart,15,Yes
23424541,apple,electronics,smartphone,358.57,cart,2,Yes
10821133,samsung,electronics,smartphone,170.92,cart,10,Yes
20247779,huawei,electronics,smartphone,115.55,cart,17,No
20035419,philips,electronics,tv,360.34,cart,15,Yes
7499791,samsung,electronics,smartphone,289.51,cart,18,No
22601583,apple,electronics,headphone,160.62,cart,11,Yes
31101476,apple,electronics,smartphone,581.16,cart,8,Yes
23602176,samsung,electronics,smartphone,286.4,cart,5,Yes
5944176,apple,electronics,smartphone,462.39,cart,15,Yes
32196079,haier,appliances,water_heater,74.62,cart,4,No
41551928,apple,electronics,smartphone,1349.44,cart,8,No
16803066,xiaomi,electronics,smartphone,191.77,cart,13,No
14831278,samsung,electronics,smartphone,285.44,cart,8,No
18814483,apple,electronics,smartphone,1412.88,cart,19,Yes
29978147,arg,appliances,microwave,56.6,cart,12,Yes
21919706,xiaomi,electronics,headphone,25.23,cart,20,Yes
20806983,hansa,appliances,oven,385.83,cart,7,Yes
32257334,samsung,electronics,smartphone,131.53,cart,6,No
36693381,apple,electronics,headphone,159.8,cart,10,Yes
27059564,acer,computers,notebook,360.34,cart,11,No
14029921,samsung,electronics,smartphone,378.83,cart,16,Yes
12355407,xiaomi,electronics,smartphone,135.01,cart,14,No
18663624,apple,electronics,smartphone,1003.85,cart,17,Yes
5290559,vivo,electronics,smartphone,205.9,cart,6,Yes
712813,xiaomi,electronics,smartphone,197.43,cart,13,Yes
15510310,sho-me,auto,videoregister,142.51,cart,16,Yes
23633721,apple,electronics,smartphone,589.42,cart,6,Yes
10664306,samsung,electronics,smartphone,131.02,cart,8,No
19800452,samsung,electronics,smartphone,729.62,cart,13,No
31012921,oppo,electronics,smartphone,257.15,cart,7,Yes
25589936,acer,computers,notebook,283.12,cart,12,Yes
32836915,samsung,electronics,smartphone,131.51,cart,14,Yes
13824778,samsung,electronics,smartphone,230.2,cart,14,Yes
771596,apple,electronics,smartphone,514.75,cart,14,Yes
4453155,ariston,appliances,water_heater,120.39,cart,14,No
22254496,samsung,electronics,smartphone,250.66,cart,6,Yes
29383355,apple,electronics,smartphone,1530.48,cart,4,No
17560605,samsung,electronics,smartphone,378.53,cart,3,Yes
22297760,xiaomi,electronics,smartphone,135.01,cart,7,No
32630547,samsung,electronics,smartphone,246.52,cart,11,Yes
3559174,apple,electronics,headphone,161.84,cart,23,Yes
593166,huawei,electronics,smartphone,177.4,cart,11,Yes
15645429,samsung,appliances,vacuum,64.02,cart,18,No
41454376,samsung,electronics,smartphone,242.86,cart,6,Yes
3854967,philips,appliances,vacuum,101.93,cart,6,Yes
32197626,samsung,electronics,tablet,110.43,cart,4,No
10743331,samsung,electronics,smartphone,88.81,cart,9,Yes
5364518,samsung,electronics,tv,501.91,cart,7,No
14683319,samsung,appliances,washer,293.17,cart,6,No
28529633,xiaomi,electronics,headphone,22.93,cart,12,Yes
6035009,samsung,electronics,smartphone,131.79,cart,16,Yes
11977975,samsung,electronics,smartphone,130.47,cart,8,Yes
25625558,apple,electronics,headphone,160.62,cart,12,Yes
6769269,apple,electronics,smartphone,1052.79,cart,9,Yes
8391690,samsung,electronics,smartphone,200.52,cart,14,Yes
17736831,xiaomi,electronics,smartphone,172.2,cart,6,Yes
19681863,apple,electronics,smartphone,745.89,cart,11,Yes
23837467,tefal,appliances,iron,90.07,cart,8,No
13954127,samsung,electronics,smartphone,230.17,cart,15,Yes
26690575,apple,electronics,smartphone,1411.55,cart,7,Yes
37982305,apple,electronics,smartphone,969.01,cart,9,No
13743979,samsung,electronics,smartphone,130.48,cart,13,No
32915471,xiaomi,electronics,smartphone,95.73,cart,15,No
2604776,samsung,appliances,washer,295.43,cart,5,Yes
40242739,xiaomi,electronics,smartphone,82.34,cart,6,Yes
36317417,samsung,electronics,smartphone,170.15,cart,5,No
26242184,apple,electronics,headphone,190.35,cart,20,Yes
2731261,kivi,electronics,tv,190.45,cart,7,Yes
1873429,huawei,electronics,smartphone,153.98,cart,12,Yes
23426585,xiaomi,electronics,smartphone,193.0,cart,2,Yes
26372088,xiaomi,electronics,smartphone,190.22,cart,2,No
30665922,apple,electronics,smartphone,740.62,cart,2,Yes
18345022,horizont,electronics,tv,129.99,cart,14,Yes
32688195,htc,electronics,smartphone,102.94,cart,12,Yes
26618287,samsung,electronics,smartphone,131.53,cart,6,Yes
31918969,tefal,appliances,iron,84.66,cart,19,Yes
4753257,samsung,electronics,tablet,238.56,cart,17,Yes
23453653,artel,electronics,tv,239.18,cart,3,No
23819607,apple,electronics,clocks,587.67,cart,8,Yes
32714252,samsung,electronics,smartphone,246.52,cart,12,No
34105331,huawei,electronics,smartphone,267.69,cart,12,No
772622,huawei,electronics,smartphone,154.1,cart,14,No
34834461,samsung,electronics,smartphone,130.99,cart,2,No
10033810,apple,electronics,smartphone,459.45,cart,17,Yes
21060953,apple,electronics,smartphone,763.92,cart,10,No
13558325,samsung,electronics,smartphone,150.13,cart,11,Yes
39706419,redmond,appliances,meat_grinder,97.76,cart,16,No
17726192,oppo,electronics,smartphone,179.85,cart,6,No
33979689,samsung,electronics,smartphone,195.47,cart,11,Yes
10311640,samsung,electronics,smartphone,288.03,cart,3,Yes
16108574,starline,auto,alarm,121.24,cart,6,No
36276352,apple,electronics,smartphone,531.39,cart,4,Yes
11895856,apple,electronics,smartphone,764.24,cart,7,No
41002129,samsung,electronics,smartphone,242.92,cart,17,No
11912715,xiaomi,electronics,smartphone,136.02,cart,7,Yes
24109805,samsung,electronics,smartphone,249.86,cart,12,No
2895093,samsung,electronics,smartphone,132.17,cart,10,Yes
21655998,nokia,electronics,telephone,50.94,cart,16,Yes
4614063,prestigio,electronics,smartphone,51.2,cart,15,Yes
9614369,apple,electronics,smartphone,460.63,cart,13,No
3256053,xiaomi,electronics,smartphone,144.89,cart,16,Yes
12456463,hisense,electronics,tv,823.47,cart,15,No
29387892,apple,electronics,smartphone,424.7,cart,4,No
6218702,xiaomi,electronics,smartphone,99.62,cart,19,No
8252987,samsung,electronics,smartphone,230.59,cart,12,No
1726401,xiaomi,electronics,smartphone,233.92,cart,9,No
6532378,epson,computers,printer,244.02,cart,5,Yes
26143361,samsung,electronics,smartphone,248.4,cart,18,Yes
38826559,samsung,electronics,tv,591.77,cart,3,Yes
29834625,starline,auto,alarm,157.53,cart,10,Yes
35414720,xiaomi,electronics,smartphone,229.39,cart,11,Yes
22829038,xiaomi,electronics,smartphone,116.86,cart,14,Yes
19203662,elenberg,appliances,scales,10.27,cart,6,Yes
13090732,lg,appliances,washer,298.36,cart,5,Yes
12933150,samsung,electronics,smartphone,223.66,cart,3,Yes
26737331,apple,electronics,headphone,190.34,cart,7,Yes
13584195,apple,electronics,clocks,295.76,cart,11,Yes
19291243,belecoo,kids,carriage,95.16,cart,7,Yes
31026936,samsung,electronics,smartphone,280.93,cart,7,Yes
25377975,apple,electronics,smartphone,460.05,cart,9,No
10005117,apple,electronics,smartphone,741.06,cart,17,No
41748991,midea,appliances,microwave,48.65,cart,11,No
36396362,huawei,electronics,smartphone,231.29,cart,6,No
21138882,samsung,electronics,smartphone,131.64,cart,11,No
6453287,samsung,electronics,smartphone,131.77,cart,4,No
35963067,samsung,electronics,smartphone,366.78,cart,18,Yes
4269367,samsung,electronics,smartphone,89.84,cart,11,Yes
14907312,samsung,computers,printer,133.59,cart,9,Yes
15877692,apple,electronics,headphone,191.59,cart,3,No
39015452,apple,electronics,smartphone,1030.07,cart,6,No
1804439,xiaomi,electronics,smartphone,185.69,cart,11,No
16144789,samsung,appliances,washer,490.36,cart,6,No
9060746,oppo,electronics,smartphone,179.26,cart,5,Yes
1601563,samsung,electronics,smartphone,604.88,cart,8,No
31412464,indesit,appliances,washer,218.28,cart,13,Yes
24792920,vivo,electronics,smartphone,218.77,cart,19,Yes
16995312,huawei,electronics,smartphone,111.7,cart,15,Yes
32293224,philips,appliances,hair_cutter,41.16,cart,6,Yes
35425929,xiaomi,electronics,smartphone,215.34,cart,11,Yes
31121840,apple,electronics,smartphone,1003.24,cart,9,Yes
15769116,samsung,electronics,smartphone,145.19,cart,20,Yes
34275696,apple,electronics,headphone,159.9,cart,14,Yes
41547788,samsung,electronics,smartphone,130.99,cart,8,Yes
17287084,philips,appliances,iron,71.66,cart,18,Yes
18955061,samsung,electronics,headphone,107.5,cart,2,Yes
28369648,elari,electronics,headphone,66.86,cart,10,Yes
6813797,midea,appliances,hood,174.01,cart,9,No
40918505,xiaomi,electronics,smartphone,308.53,cart,16,Yes
4406666,xiaomi,electronics,headphone,22.35,cart,13,Yes
19465644,redmond,appliances,blender,51.45,cart,9,No
25434928,samsung,appliances,washer,321.52,cart,10,No
28211494,samsung,electronics,smartphone,247.62,cart,7,No
9499849,samsung,electronics,smartphone,240.93,cart,11,Yes
32534409,samsung,electronics,smartphone,246.52,cart,10,Yes
30132787,apple,electronics,smartphone,581.92,cart,14,Yes
28422815,samsung,electronics,smartphone,172.03,cart,10,Yes
24074736,samsung,electronics,smartphone,143.12,cart,11,Yes
38908448,apple,electronics,headphone,159.8,cart,4,No
6521548,samsung,electronics,smartphone,289.54,cart,5,No
19617243,apple,electronics,smartphone,1425.46,cart,11,Yes
2269847,samsung,electronics,smartphone,174.33,cart,17,No
12035837,samsung,electronics,smartphone,170.92,cart,9,Yes
27368523,apple,electronics,smartphone,1007.97,cart,15,No
13373982,elari,electronics,headphone,66.7,cart,9,Yes
5774072,samsung,electronics,smartphone,89.84,cart,13,Yes
40768882,samsung,electronics,tv,559.86,cart,14,Yes
2267585,samsung,electronics,smartphone,253.02,cart,17,Yes
23536114,apple,electronics,smartphone,577.97,cart,4,Yes
27734689,samsung,electronics,smartphone,129.99,cart,19,No
26744446,elenberg,appliances,meat_grinder,51.46,cart,7,No
14901029,oppo,electronics,smartphone,592.01,cart,9,No
19246026,apple,electronics,smartphone,766.76,cart,7,Yes
22600330,asus,computers,notebook,334.6,cart,10,Yes
15191488,huawei,electronics,smartphone,949.55,cart,13,No
7925040,huawei,electronics,smartphone,272.21,cart,7,No
35031617,apple,electronics,smartphone,1177.89,cart,6,Yes
14786271,apple,electronics,clocks,434.73,cart,8,Yes
22068691,samsung,electronics,smartphone,195.63,cart,3,Yes
29914161,xiaomi,electronics,smartphone,291.12,cart,11,Yes
4235148,samsung,electronics,smartphone,380.7,cart,11,Yes
22768456,haier,electronics,tv,180.16,cart,13,No
20169103,elenberg,appliances,hair_cutter,7.7,cart,16,No
12964150,samsung,electronics,smartphone,730.78,cart,4,No
26852625,apple,electronics,smartphone,758.31,cart,9,No
5602438,huawei,electronics,smartphone,109.36,cart,11,Yes
30432448,apple,electronics,smartphone,1013.93,cart,17,Yes
36598766,apple,electronics,smartphone,1002.47,cart,9,No
31289812,samsung,electronics,smartphone,131.51,cart,11,Yes
21331726,redmond,appliances,kettle,28.29,cart,13,Yes
4192143,hyperx,electronics,headphone,107.85,cart,10,Yes
27900785,samsung,electronics,smartphone,195.63,cart,3,Yes
35690785,nokia,electronics,telephone,48.68,cart,15,Yes
20942257,elenberg,appliances,scales,7.7,cart,8,Yes
39600118,lenovo,electronics,tablet,248.4,cart,15,Yes
35590199,huawei,electronics,smartphone,256.94,cart,13,Yes
30112934,samsung,electronics,tv,493.92,cart,14,No
4512141,samsung,electronics,smartphone,252.75,cart,14,Yes
40126162,samsung,electronics,smartphone,365.45,cart,4,No
757101,apple,electronics,smartphone,464.05,cart,14,Yes
5257379,xiaomi,electronics,smartphone,133.49,cart,6,No
25018408,apple,electronics,smartphone,1003.63,cart,4,Yes
13225838,apple,electronics,smartphone,1003.85,cart,7,Yes
28189730,elenberg,appliances,vacuum,25.71,cart,7,No
39576130,huawei,electronics,smartphone,165.0,cart,15,Yes
39372169,samsung,electronics,smartphone,130.99,cart,12,Yes
30594097,samsung,electronics,smartphone,1149.12,cart,20,Yes
17890669,samsung,electronics,smartphone,196.8,cart,8,No
25803086,apple,electronics,smartphone,746.09,cart,14,Yes
27308922,samsung,appliances,washer,321.52,cart,14,No
16582414,apple,electronics,smartphone,460.5,cart,10,Yes
2938422,xiaomi,electronics,headphone,22.37,cart,11,No
37659141,xiaomi,electronics,smartphone,189.97,cart,5,Yes
34480786,ariston,appliances,water_heater,108.03,cart,16,Yes
25984252,xiaomi,electronics,smartphone,141.69,cart,16,No
15805573,xiaomi,electronics,smartphone,187.9,cart,23,No
26290920,beko,appliances,refrigerators,220.18,cart,22,Yes
31183567,samsung,electronics,smartphone,246.52,cart,9,No
42012865,samsung,electronics,smartphone,130.99,cart,14,Yes
20078170,samsung,electronics,smartphone,131.66,cart,16,Yes
4840151,xiaomi,electronics,smartphone,180.91,cart,18,Yes
9369931,bosch,appliances,vacuum,102.24,cart,9,Yes
14693626,samsung,electronics,smartphone,145.41,cart,6,No
28083187,samsung,electronics,smartphone,248.87,cart,6,No
12014466,panasonic,appliances,mixer,30.34,cart,9,No
1989038,apple,electronics,smartphone,1091.2,cart,14,Yes
40242968,samsung,electronics,tv,437.33,cart,6,No
2897452,samsung,electronics,smartphone,252.91,cart,10,Yes
19374926,samsung,electronics,smartphone,553.3,cart,8,Yes
19272869,huawei,electronics,smartphone,277.42,cart,7,No
13621098,samsung,electronics,smartphone,285.45,cart,12,Yes
17786356,samsung,electronics,smartphone,131.64,cart,7,Yes
25524176,samsung,electronics,smartphone,131.53,cart,11,Yes
7838593,lg,electronics,tv,390.55,cart,5,Yes
34266891,apple,electronics,smartphone,1003.18,cart,14,Yes
9615534,vivo,electronics,smartphone,308.86,cart,13,Yes
26272298,apple,electronics,smartphone,534.04,cart,21,No
14716820,samsung,electronics,smartphone,285.44,cart,7,No
7236393,lenovo,computers,notebook,795.13,cart,15,No
33403523,asus,computers,notebook,1741.87,cart,3,No
31221131,xiaomi,electronics,smartphone,189.97,cart,10,Yes
18577215,apple,electronics,smartphone,952.15,cart,16,No
11729648,apple,electronics,smartphone,931.79,cart,5,Yes
41171746,samsung,electronics,smartphone,130.99,cart,20,Yes
21048598,samsung,electronics,smartphone,287.65,cart,9,No
34932925,epson,computers,printer,174.52,cart,4,No
25546115,apple,electronics,smartphone,460.05,cart,11,No
23460977,samsung,electronics,smartphone,250.13,cart,3,Yes
29995203,apple,electronics,smartphone,742.22,cart,12,Yes
2786085,xiaomi,electronics,smartphone,185.67,cart,8,No
15237226,apple,electronics,smartphone,764.34,cart,13,Yes
41793547,huawei,electronics,smartphone,164.96,cart,11,No
21317144,apple,electronics,smartphone,745.21,cart,13,Yes
33401675,xiaomi,electronics,smartphone,189.97,cart,3,No
4451238,samsung,electronics,smartphone,252.75,cart,14,No
19475894,honor,electronics,smartphone,218.77,cart,9,Yes
19686746,lg,electronics,tv,300.83,cart,12,Yes
26597560,apple,electronics,smartphone,1003.62,cart,6,Yes
26150129,samsung,electronics,smartphone,249.61,cart,18,Yes
27051056,samsung,electronics,headphone,46.31,cart,11,Yes
24799213,inoi,electronics,smartphone,38.34,cart,20,Yes
3436421,huawei,electronics,smartphone,274.67,cart,18,Yes
24728643,samsung,electronics,smartphone,374.72,cart,18,Yes
27706722,apple,electronics,smartphone,746.09,cart,18,Yes
22635154,huawei,electronics,smartphone,127.16,cart,11,Yes
29289669,apple,electronics,clocks,453.29,cart,3,No
35669857,apple,electronics,smartphone,458.96,cart,14,Yes
27314638,apple,electronics,smartphone,1085.46,cart,14,Yes
19218724,asus,computers,notebook,514.79,cart,6,Yes
21599682,xiaomi,electronics,smartphone,226.26,cart,16,No
33861357,apple,electronics,smartphone,581.16,cart,9,Yes
36056990,samsung,electronics,smartphone,245.05,cart,20,Yes
18856683,samsung,electronics,smartphone,172.19,cart,20,No
32066855,samsung,electronics,smartphone,283.23,cart,2,Yes
16716686,apple,electronics,headphone,161.87,cart,12,No
21176418,indesit,appliances,refrigerators,308.45,cart,11,No
